message,severity,kind,name,file,line,timestamp
[CPT DEBUG] Registruji charging_location post type,User,,,unknown,-1,2025-09-30T13:24:47.000Z
[CPT DEBUG] charging_location post type zaregistrován,User,,,unknown,-1,2025-09-30T13:24:47.000Z
[CPT DEBUG] Registruji charging_location post type,User,,,unknown,-1,2025-09-30T13:24:46.000Z
Skipped 6 error log messages due to rate limiting,Warning,unknown,,unknown,-1,2025-09-30T13:24:46.000Z
[CPT DEBUG] charging_location post type zaregistrován,User,,,unknown,-1,2025-09-30T13:24:45.000Z
[RV_Spot DEBUG] Spouštím registraci rv_spot post type,User,,,unknown,-1,2025-09-30T13:24:45.000Z
[Spot_Zone DEBUG] spot_zone taxonomie zaregistrována,User,,,unknown,-1,2025-09-30T13:24:45.000Z
[POI DEBUG] Spouštím registraci poi post type,User,,,unknown,-1,2025-09-30T13:24:45.000Z
[POI DEBUG] poi post type zaregistrován,User,,,unknown,-1,2025-09-30T13:24:45.000Z
[CHARGING DEBUG] Charging_Location_Form init,User,,,unknown,-1,2025-09-30T13:24:45.000Z
EVH: Plugin bootstrap start,User,,,unknown,-1,2025-09-30T13:24:45.000Z
EVH: Plugin::init completed,User,,,unknown,-1,2025-09-30T13:24:45.000Z
[CPT DEBUG] Registruji charging_location post type,User,,,unknown,-1,2025-09-30T13:24:45.000Z
[Spot_Zone DEBUG] Spouštím registraci spot_zone taxonomie,User,,,unknown,-1,2025-09-30T13:24:45.000Z
[RV_Spot DEBUG] rv_spot post type zaregistrován,User,,,unknown,-1,2025-09-30T13:24:45.000Z
[CHARGING DEBUG] Charging_Location_Form init dokončen,User,,,unknown,-1,2025-09-30T13:24:45.000Z
[Spot_Zone DEBUG] Registruji Spot_Zone taxonomii,User,,,unknown,-1,2025-09-30T13:24:44.000Z
[RV_Spot DEBUG] Registruji RV_Spot CPT,User,,,unknown,-1,2025-09-30T13:24:44.000Z
[CPT DEBUG] Konstruktor CPT spuštěn,User,,,unknown,-1,2025-09-30T13:24:44.000Z
[POI DEBUG] Registruji POI CPT,User,,,unknown,-1,2025-09-30T13:24:44.000Z
EVH: Composer autoloader loaded,User,,,unknown,-1,2025-09-30T13:24:44.000Z
EVH: Plugin bootstrap start,User,,,unknown,-1,2025-09-30T13:24:44.000Z
PHP Warning:  Constant WP_DEBUG_LOG already defined in /srv/htdocs/wp-config.php on line 85,Warning,,,/srv/htdocs/wp-config.php,85,2025-09-30T13:24:41.000Z
PHP Warning:  Constant WP_DEBUG_DISPLAY already defined in /srv/htdocs/wp-config.php on line 86,Warning,,,/srv/htdocs/wp-config.php,86,2025-09-30T13:24:41.000Z
[Spot_Zone DEBUG] spot_zone taxonomie zaregistrována,User,,,unknown,-1,2025-09-30T13:24:41.000Z
[CPT DEBUG] charging_location post type zaregistrován,User,,,unknown,-1,2025-09-30T13:24:41.000Z
[RV_Spot DEBUG] rv_spot post type zaregistrován,User,,,unknown,-1,2025-09-30T13:24:41.000Z
[Spot_Zone DEBUG] Spouštím registraci spot_zone taxonomie,User,,,unknown,-1,2025-09-30T13:24:41.000Z
[CPT DEBUG] Registruji charging_location post type,User,,,unknown,-1,2025-09-30T13:24:41.000Z
[RV_Spot DEBUG] Spouštím registraci rv_spot post type,User,,,unknown,-1,2025-09-30T13:24:41.000Z
[CHARGING DEBUG] Charging_Location_Form init dokončen,User,,,unknown,-1,2025-09-30T13:24:41.000Z
[CHARGING DEBUG] Charging_Location_Form init,User,,,unknown,-1,2025-09-30T13:24:41.000Z
[POI DEBUG] Spouštím registraci poi post type,User,,,unknown,-1,2025-09-30T13:24:41.000Z
[POI DEBUG] poi post type zaregistrován,User,,,unknown,-1,2025-09-30T13:24:41.000Z
PHP Warning:  Constant WP_DEBUG_LOG already defined in /srv/htdocs/wp-config.php on line 85,Warning,,,/srv/htdocs/wp-config.php,85,2025-09-30T13:24:40.000Z
PHP Warning:  Constant WP_DEBUG_DISPLAY already defined in /srv/htdocs/wp-config.php on line 86,Warning,,,/srv/htdocs/wp-config.php,86,2025-09-30T13:24:40.000Z
[CHARGING DEBUG] Charging_Location_Form init dokončen,User,,,unknown,-1,2025-09-30T13:24:40.000Z
[Spot_Zone DEBUG] Registruji Spot_Zone taxonomii,User,,,unknown,-1,2025-09-30T13:24:40.000Z
[CHARGING DEBUG] Registruji REST API routes,User,,,unknown,-1,2025-09-30T13:24:40.000Z
[CPT DEBUG] charging_location post type zaregistrován,User,,,unknown,-1,2025-09-30T13:24:40.000Z
[CHARGING DEBUG] Charging_Location_Form init,User,,,unknown,-1,2025-09-30T13:24:40.000Z
[RV_Spot DEBUG] Spouštím registraci rv_spot post type,User,,,unknown,-1,2025-09-30T13:24:40.000Z
EVH: Plugin::init completed,User,,,unknown,-1,2025-09-30T13:24:40.000Z
[RV_Spot DEBUG] rv_spot post type zaregistrován,User,,,unknown,-1,2025-09-30T13:24:40.000Z
[Spot_Zone DEBUG] Spouštím registraci spot_zone taxonomie,User,,,unknown,-1,2025-09-30T13:24:40.000Z
[POI DEBUG] Registruji POI CPT,User,,,unknown,-1,2025-09-30T13:24:40.000Z
EVH: Plugin::init completed,User,,,unknown,-1,2025-09-30T13:24:40.000Z
[POI DEBUG] Spouštím registraci poi post type,User,,,unknown,-1,2025-09-30T13:24:40.000Z
[POI DEBUG] poi post type zaregistrován,User,,,unknown,-1,2025-09-30T13:24:40.000Z
[CPT DEBUG] Konstruktor CPT spuštěn,User,,,unknown,-1,2025-09-30T13:24:40.000Z
[CHARGING DEBUG] REST API routes registrovány,User,,,unknown,-1,2025-09-30T13:24:40.000Z
EVH: Composer autoloader loaded,User,,,unknown,-1,2025-09-30T13:24:40.000Z
EVH: Plugin bootstrap start,User,,,unknown,-1,2025-09-30T13:24:40.000Z
[CPT DEBUG] Registruji charging_location post type,User,,,unknown,-1,2025-09-30T13:24:40.000Z
[Spot_Zone DEBUG] spot_zone taxonomie zaregistrována,User,,,unknown,-1,2025-09-30T13:24:40.000Z
[RV_Spot DEBUG] Registruji RV_Spot CPT,User,,,unknown,-1,2025-09-30T13:24:40.000Z
EVH: Composer autoloader loaded,User,,,unknown,-1,2025-09-30T13:24:39.000Z
EVH: Plugin bootstrap start,User,,,unknown,-1,2025-09-30T13:24:39.000Z
[Spot_Zone DEBUG] Registruji Spot_Zone taxonomii,User,,,unknown,-1,2025-09-30T13:24:39.000Z
[RV_Spot DEBUG] Registruji RV_Spot CPT,User,,,unknown,-1,2025-09-30T13:24:39.000Z
[CPT DEBUG] Konstruktor CPT spuštěn,User,,,unknown,-1,2025-09-30T13:24:39.000Z
[POI DEBUG] Registruji POI CPT,User,,,unknown,-1,2025-09-30T13:24:39.000Z
Skipped 9 error log messages due to rate limiting,Warning,unknown,,unknown,-1,2025-09-30T13:24:17.000Z
[DB Nearby][BATCH] Process batch finished | {"processed":0,"errors":1},User,,,unknown,-1,2025-09-30T13:24:15.000Z
Skipped 4 error log messages due to rate limiting,Warning,unknown,,unknown,-1,2025-09-30T13:24:15.000Z
[DB Nearby][RECOMPUTE] [Matrix] sending request | {"origin_id":"8956","chunk_index":19,"minute_tokens_after":1,"body_excerpt":"{\"locations\":[[14.393583,50.02225],[14.4027059,50.0701667]],\"sources\":[0],\"destinations\":[1],\"metrics\":[\"distance\",\"duration\"]}"},User,,,unknown,-1,2025-09-30T13:24:14.000Z
Skipped 4 error log messages due to rate limiting,Warning,unknown,,unknown,-1,2025-09-30T13:24:14.000Z
[DB Nearby][RECOMPUTE] [Matrix] response received | {"origin_id":"8956","chunk_index":19,"http_code":200,"ratelimit_remaining":410,"retry_after":null},User,,,unknown,-1,2025-09-30T13:24:14.000Z
Skipped 3 error log messages due to rate limiting,Warning,unknown,,unknown,-1,2025-09-30T13:24:13.000Z
[DB Nearby][RECOMPUTE] [Matrix] sending request | {"origin_id":"8956","chunk_index":18,"minute_tokens_after":1,"body_excerpt":"{\"locations\":[[14.393583,50.02225],[14.4021308,50.0701838]],\"sources\":[0],\"destinations\":[1],\"metrics\":[\"distance\",\"duration\"]}"},User,,,unknown,-1,2025-09-30T13:24:13.000Z
Skipped 4 error log messages due to rate limiting,Warning,unknown,,unknown,-1,2025-09-30T13:24:12.000Z
[DB Nearby][RECOMPUTE] [Matrix] sending request | {"origin_id":"8956","chunk_index":17,"minute_tokens_after":1,"body_excerpt":"{\"locations\":[[14.393583,50.02225],[14.4052172,50.0697158]],\"sources\":[0],\"destinations\":[1],\"metrics\":[\"distance\",\"duration\"]}"},User,,,unknown,-1,2025-09-30T13:24:12.000Z
[DB Nearby][RECOMPUTE] [Matrix] response received | {"origin_id":"8956","chunk_index":16,"http_code":200,"ratelimit_remaining":413,"retry_after":null},User,,,unknown,-1,2025-09-30T13:24:12.000Z
[DB Nearby][RECOMPUTE] [Matrix] sending request | {"origin_id":"8956","chunk_index":16,"minute_tokens_after":1,"body_excerpt":"{\"locations\":[[14.393583,50.02225],[14.403977394,50.069756232]],\"sources\":[0],\"destinations\":[1],\"metrics\":[\"distance\",\"duration\"]}"},User,,,unknown,-1,2025-09-30T13:24:11.000Z
Skipped 3 error log messages due to rate limiting,Warning,unknown,,unknown,-1,2025-09-30T13:24:11.000Z
[DB Nearby][RECOMPUTE] [Matrix] response received | {"origin_id":"8956","chunk_index":14,"http_code":200,"ratelimit_remaining":415,"retry_after":null},User,,,unknown,-1,2025-09-30T13:24:10.000Z
Skipped 4 error log messages due to rate limiting,Warning,unknown,,unknown,-1,2025-09-30T13:24:10.000Z
[DB Nearby][RECOMPUTE] [Matrix] sending request | {"origin_id":"8956","chunk_index":15,"minute_tokens_after":1,"body_excerpt":"{\"locations\":[[14.393583,50.02225],[14.418459,50.0673502]],\"sources\":[0],\"destinations\":[1],\"metrics\":[\"distance\",\"duration\"]}"},User,,,unknown,-1,2025-09-30T13:24:10.000Z
Skipped 4 error log messages due to rate limiting,Warning,unknown,,unknown,-1,2025-09-30T13:24:09.000Z
[DB Nearby][RECOMPUTE] [Matrix] sending request | {"origin_id":"8956","chunk_index":14,"minute_tokens_after":1,"body_excerpt":"{\"locations\":[[14.393583,50.02225],[14.4253682,50.0648352]],\"sources\":[0],\"destinations\":[1],\"metrics\":[\"distance\",\"duration\"]}"},User,,,unknown,-1,2025-09-30T13:24:09.000Z
Skipped 3 error log messages due to rate limiting,Warning,unknown,,unknown,-1,2025-09-30T13:24:08.000Z
[DB Nearby][RECOMPUTE] [Matrix] sending request | {"origin_id":"8956","chunk_index":13,"minute_tokens_after":1,"body_excerpt":"{\"locations\":[[14.393583,50.02225],[14.417539,50.0668471]],\"sources\":[0],\"destinations\":[1],\"metrics\":[\"distance\",\"duration\"]}"},User,,,unknown,-1,2025-09-30T13:24:08.000Z
Skipped 3 error log messages due to rate limiting,Warning,unknown,,unknown,-1,2025-09-30T13:24:07.000Z
[DB Nearby][RECOMPUTE] [Matrix] response received | {"origin_id":"8956","chunk_index":11,"http_code":200,"ratelimit_remaining":418,"retry_after":null},User,,,unknown,-1,2025-09-30T13:24:07.000Z
[DB Nearby][RECOMPUTE] [Matrix] sending request | {"origin_id":"8956","chunk_index":12,"minute_tokens_after":1,"body_excerpt":"{\"locations\":[[14.393583,50.02225],[14.4065799,50.0680863]],\"sources\":[0],\"destinations\":[1],\"metrics\":[\"distance\",\"duration\"]}"},User,,,unknown,-1,2025-09-30T13:24:07.000Z
[DB Nearby][RECOMPUTE] [Matrix] sending request | {"origin_id":"8956","chunk_index":11,"minute_tokens_after":1,"body_excerpt":"{\"locations\":[[14.393583,50.02225],[14.398719,50.0672344]],\"sources\":[0],\"destinations\":[1],\"metrics\":[\"distance\",\"duration\"]}"},User,,,unknown,-1,2025-09-30T13:24:06.000Z
[DB Nearby][RECOMPUTE] [Matrix] response received | {"origin_id":"8956","chunk_index":10,"http_code":200,"ratelimit_remaining":419,"retry_after":null},User,,,unknown,-1,2025-09-30T13:24:06.000Z
Skipped 3 error log messages due to rate limiting,Warning,unknown,,unknown,-1,2025-09-30T13:24:06.000Z
[DB Nearby][RECOMPUTE] [Matrix] response received | {"origin_id":"8956","chunk_index":9,"http_code":200,"ratelimit_remaining":420,"retry_after":null},User,,,unknown,-1,2025-09-30T13:24:05.000Z
[DB Nearby][RECOMPUTE] [Matrix] sending request | {"origin_id":"8956","chunk_index":10,"minute_tokens_after":1,"body_excerpt":"{\"locations\":[[14.393583,50.02225],[14.3420047,50.050437]],\"sources\":[0],\"destinations\":[1],\"metrics\":[\"distance\",\"duration\"]}"},User,,,unknown,-1,2025-09-30T13:24:05.000Z
Skipped 4 error log messages due to rate limiting,Warning,unknown,,unknown,-1,2025-09-30T13:24:05.000Z
Skipped 3 error log messages due to rate limiting,Warning,unknown,,unknown,-1,2025-09-30T13:24:04.000Z
[DB Nearby][RECOMPUTE] [Matrix] sending request | {"origin_id":"8956","chunk_index":9,"minute_tokens_after":1,"body_excerpt":"{\"locations\":[[14.393583,50.02225],[14.4414226,50.0516395]],\"sources\":[0],\"destinations\":[1],\"metrics\":[\"distance\",\"duration\"]}"},User,,,unknown,-1,2025-09-30T13:24:04.000Z
[DB Nearby][RECOMPUTE] [Matrix] sending request | {"origin_id":"8956","chunk_index":8,"minute_tokens_after":1,"body_excerpt":"{\"locations\":[[14.393583,50.02225],[14.4329769,50.0556838]],\"sources\":[0],\"destinations\":[1],\"metrics\":[\"distance\",\"duration\"]}"},User,,,unknown,-1,2025-09-30T13:24:03.000Z
Skipped 4 error log messages due to rate limiting,Warning,unknown,,unknown,-1,2025-09-30T13:24:03.000Z
[DB Nearby][RECOMPUTE] [Matrix] response received | {"origin_id":"8956","chunk_index":7,"http_code":200,"ratelimit_remaining":422,"retry_after":null},User,,,unknown,-1,2025-09-30T13:24:03.000Z
[DB Nearby][RECOMPUTE] [Matrix] sending request | {"origin_id":"8956","chunk_index":7,"minute_tokens_after":1,"body_excerpt":"{\"locations\":[[14.393583,50.02225],[14.4209923,50.0586983]],\"sources\":[0],\"destinations\":[1],\"metrics\":[\"distance\",\"duration\"]}"},User,,,unknown,-1,2025-09-30T13:24:02.000Z
Skipped 3 error log messages due to rate limiting,Warning,unknown,,unknown,-1,2025-09-30T13:24:02.000Z
[DB Nearby][RECOMPUTE] [Matrix] sending request | {"origin_id":"8956","chunk_index":6,"minute_tokens_after":1,"body_excerpt":"{\"locations\":[[14.393583,50.02225],[14.408982396,50.061226727]],\"sources\":[0],\"destinations\":[1],\"metrics\":[\"distance\",\"duration\"]}"},User,,,unknown,-1,2025-09-30T13:24:01.000Z
[DB Nearby][RECOMPUTE] [Matrix] response received | {"origin_id":"8956","chunk_index":5,"http_code":200,"ratelimit_remaining":424,"retry_after":null},User,,,unknown,-1,2025-09-30T13:24:01.000Z
Skipped 4 error log messages due to rate limiting,Warning,unknown,,unknown,-1,2025-09-30T13:24:01.000Z
Skipped 3 error log messages due to rate limiting,Warning,unknown,,unknown,-1,2025-09-30T13:24:00.000Z
[DB Nearby][RECOMPUTE] [Matrix] sending request | {"origin_id":"8956","chunk_index":5,"minute_tokens_after":1,"body_excerpt":"{\"locations\":[[14.393583,50.02225],[14.38933,50.05886]],\"sources\":[0],\"destinations\":[1],\"metrics\":[\"distance\",\"duration\"]}"},User,,,unknown,-1,2025-09-30T13:24:00.000Z
Skipped 2 error log messages due to rate limiting,Warning,unknown,,unknown,-1,2025-09-30T13:23:59.000Z
[DB Nearby][RECOMPUTE] [Matrix] sending request | {"origin_id":"8956","chunk_index":4,"minute_tokens_after":1,"body_excerpt":"{\"locations\":[[14.393583,50.02225],[14.4064901,49.9995516]],\"sources\":[0],\"destinations\":[1],\"metrics\":[\"distance\",\"duration\"]}"},User,,,unknown,-1,2025-09-30T13:23:59.000Z
[DB Nearby][RECOMPUTE] [Matrix] response received | {"origin_id":"8956","chunk_index":3,"http_code":200,"ratelimit_remaining":426,"retry_after":null},User,,,unknown,-1,2025-09-30T13:23:59.000Z
[DB Nearby][RECOMPUTE] [Matrix] response received | {"origin_id":"8956","chunk_index":2,"http_code":200,"ratelimit_remaining":427,"retry_after":null},User,,,unknown,-1,2025-09-30T13:23:58.000Z
[DB Nearby][RECOMPUTE] [Matrix] sending request | {"origin_id":"8956","chunk_index":3,"minute_tokens_after":1,"body_excerpt":"{\"locations\":[[14.393583,50.02225],[14.4165273,50.0043589]],\"sources\":[0],\"destinations\":[1],\"metrics\":[\"distance\",\"duration\"]}"},User,,,unknown,-1,2025-09-30T13:23:58.000Z
[DB Nearby][QUOTA] Saved ORS headers | {"api":"matrix","remaining":427,"reset_epoch":1759313693,"retry_after":null},User,,,unknown,-1,2025-09-30T13:23:58.000Z
[DB Nearby][RECOMPUTE] [Matrix] chunk processed | {"origin_id":"8956","chunk_index":1,"items_added":1,"tokens_remaining":1,"ratelimit_remaining":428},User,,,unknown,-1,2025-09-30T13:23:57.000Z
[DB Nearby][RECOMPUTE] [Matrix] response received | {"origin_id":"8956","chunk_index":1,"http_code":200,"ratelimit_remaining":428,"retry_after":null},User,,,unknown,-1,2025-09-30T13:23:57.000Z
[DB Nearby][RECOMPUTE] [Matrix] preparing request | {"origin_id":"8956","chunk_index":2,"chunk_size":1,"destination_ids":[10234],"context":"process_chunk"},User,,,unknown,-1,2025-09-30T13:23:57.000Z
[DB Nearby][QUOTA] Saved ORS headers | {"api":"matrix","remaining":428,"reset_epoch":1759313693,"retry_after":null},User,,,unknown,-1,2025-09-30T13:23:57.000Z
[DB Nearby][RECOMPUTE] [Matrix] sending request | {"origin_id":"8956","chunk_index":2,"minute_tokens_after":1,"body_excerpt":"{\"locations\":[[14.393583,50.02225],[14.4148089,50.0050911]],\"sources\":[0],\"destinations\":[1],\"metrics\":[\"distance\",\"duration\"]}"},User,,,unknown,-1,2025-09-30T13:23:57.000Z
PHP Warning:  Constant WP_DEBUG_LOG already defined in /srv/htdocs/wp-config.php on line 85,Warning,,,/srv/htdocs/wp-config.php,85,2025-09-30T13:23:55.000Z
PHP Warning:  Constant WP_DEBUG_DISPLAY already defined in /srv/htdocs/wp-config.php on line 86,Warning,,,/srv/htdocs/wp-config.php,86,2025-09-30T13:23:55.000Z
PHP Warning:  Constant WP_DEBUG_LOG already defined in /srv/htdocs/wp-config.php on line 85,Warning,,,/srv/htdocs/wp-config.php,85,2025-09-30T13:23:53.000Z
PHP Warning:  Constant WP_DEBUG_DISPLAY already defined in /srv/htdocs/wp-config.php on line 86,Warning,,,/srv/htdocs/wp-config.php,86,2025-09-30T13:23:53.000Z
Skipped 3 error log messages due to rate limiting,Warning,unknown,,unknown,-1,2025-09-30T13:23:52.000Z
Skipped 12 error log messages due to rate limiting,Warning,unknown,,unknown,-1,2025-09-30T13:23:51.000Z
[DB Nearby][RECOMPUTE] [Matrix] response received | {"origin_id":"8956","chunk_index":0,"http_code":200,"ratelimit_remaining":429,"retry_after":null},User,,,unknown,-1,2025-09-30T13:23:51.000Z
[DB Nearby][RECOMPUTE] [Matrix] sending request | {"origin_id":"8956","chunk_index":1,"minute_tokens_after":1,"body_excerpt":"{\"locations\":[[14.393583,50.02225],[14.3654372,50.0281864]],\"sources\":[0],\"destinations\":[1],\"metrics\":[\"distance\",\"duration\"]}"},User,,,unknown,-1,2025-09-30T13:23:51.000Z
[CPT DEBUG] Registruji charging_location post type,User,,,unknown,-1,2025-09-30T13:23:50.000Z
Skipped 9 error log messages due to rate limiting,Warning,unknown,,unknown,-1,2025-09-30T13:23:50.000Z
[CHARGING DEBUG] AJAX handlery registrovány,User,,,unknown,-1,2025-09-30T13:23:50.000Z
Skipped 10 error log messages due to rate limiting,Warning,unknown,,unknown,-1,2025-09-30T13:23:49.000Z
[CHARGING DEBUG] AJAX handlery registrovány,User,,,unknown,-1,2025-09-30T13:23:48.000Z
Skipped 9 error log messages due to rate limiting,Warning,unknown,,unknown,-1,2025-09-30T13:23:48.000Z
PHP Warning:  Constant WP_DEBUG_LOG already defined in /srv/htdocs/wp-config.php on line 85,Warning,,,/srv/htdocs/wp-config.php,85,2025-09-30T13:23:47.000Z
PHP Warning:  Constant WP_DEBUG_DISPLAY already defined in /srv/htdocs/wp-config.php on line 86,Warning,,,/srv/htdocs/wp-config.php,86,2025-09-30T13:23:47.000Z
[DB Nearby][RECOMPUTE] [Matrix] sending request | {"origin_id":"8956","chunk_index":0,"minute_tokens_after":1,"body_excerpt":"{\"locations\":[[14.393583,50.02225],[14.414611,50.0353679]],\"sources\":[0],\"destinations\":[1],\"metrics\":[\"distance\",\"duration\"]}"},User,,,unknown,-1,2025-09-30T13:23:47.000Z
[DB Nearby][BATCH] Processing item | {"queue_id":"6794","origin_id":"8956","origin_type":"poi","priority":"127","attempts":"1"},User,,,unknown,-1,2025-09-30T13:23:47.000Z
[CHARGING DEBUG] Charging_Location_Form init dokončen,User,,,unknown,-1,2025-09-30T13:23:47.000Z
EVH: Plugin::init completed,User,,,unknown,-1,2025-09-30T13:23:47.000Z
[DB Nearby][BATCH] Process batch started | {"requested":1},User,,,unknown,-1,2025-09-30T13:23:47.000Z
[DB Nearby][BATCH] Fetched pending items | {"requested":1,"found":1},User,,,unknown,-1,2025-09-30T13:23:47.000Z
[POI DEBUG] Spouštím registraci poi post type,User,,,unknown,-1,2025-09-30T13:23:47.000Z
[DB Nearby][RECOMPUTE] [Matrix] preparing request | {"origin_id":"8956","chunk_index":0,"chunk_size":1,"destination_ids":[10756],"context":"process_chunk"},User,,,unknown,-1,2025-09-30T13:23:47.000Z
[Spot_Zone DEBUG] Spouštím registraci spot_zone taxonomie,User,,,unknown,-1,2025-09-30T13:23:47.000Z
[RV_Spot DEBUG] rv_spot post type zaregistrován,User,,,unknown,-1,2025-09-30T13:23:47.000Z
[Spot_Zone DEBUG] spot_zone taxonomie zaregistrována,User,,,unknown,-1,2025-09-30T13:23:47.000Z
EVH: Plugin::init completed,User,,,unknown,-1,2025-09-30T13:23:47.000Z
[CHARGING DEBUG] Charging_Location_Form init,User,,,unknown,-1,2025-09-30T13:23:47.000Z
[CHARGING DEBUG] Charging_Location_Form init dokončen,User,,,unknown,-1,2025-09-30T13:23:47.000Z
[CPT DEBUG] Registruji charging_location post type,User,,,unknown,-1,2025-09-30T13:23:47.000Z
[CPT DEBUG] charging_location post type zaregistrován,User,,,unknown,-1,2025-09-30T13:23:47.000Z
[RV_Spot DEBUG] Spouštím registraci rv_spot post type,User,,,unknown,-1,2025-09-30T13:23:47.000Z
[POI DEBUG] poi post type zaregistrován,User,,,unknown,-1,2025-09-30T13:23:47.000Z
PHP Warning:  Constant WP_DEBUG_LOG already defined in /srv/htdocs/wp-config.php on line 85,Warning,,,/srv/htdocs/wp-config.php,85,2025-09-30T13:23:46.000Z
PHP Warning:  Constant WP_DEBUG_DISPLAY already defined in /srv/htdocs/wp-config.php on line 86,Warning,,,/srv/htdocs/wp-config.php,86,2025-09-30T13:23:46.000Z
EVH: Plugin::init completed,User,,,unknown,-1,2025-09-30T13:23:46.000Z
[CPT DEBUG] charging_location post type zaregistrován,User,,,unknown,-1,2025-09-30T13:23:46.000Z
[CHARGING DEBUG] Charging_Location_Form init,User,,,unknown,-1,2025-09-30T13:23:46.000Z
EVH: Composer autoloader loaded,User,,,unknown,-1,2025-09-30T13:23:46.000Z
[RV_Spot DEBUG] Registruji RV_Spot CPT,User,,,unknown,-1,2025-09-30T13:23:46.000Z
[RV_Spot DEBUG] Spouštím registraci rv_spot post type,User,,,unknown,-1,2025-09-30T13:23:46.000Z
[RV_Spot DEBUG] rv_spot post type zaregistrován,User,,,unknown,-1,2025-09-30T13:23:46.000Z
[CHARGING DEBUG] Charging_Location_Form init dokončen,User,,,unknown,-1,2025-09-30T13:23:46.000Z
EVH: Plugin bootstrap start,User,,,unknown,-1,2025-09-30T13:23:46.000Z
[Spot_Zone DEBUG] spot_zone taxonomie zaregistrována,User,,,unknown,-1,2025-09-30T13:23:46.000Z
[CPT DEBUG] Konstruktor CPT spuštěn,User,,,unknown,-1,2025-09-30T13:23:46.000Z
EVH: Composer autoloader loaded,User,,,unknown,-1,2025-09-30T13:23:46.000Z
[CHARGING DEBUG] Registruji REST API routes,User,,,unknown,-1,2025-09-30T13:23:46.000Z
[CHARGING DEBUG] REST API routes registrovány,User,,,unknown,-1,2025-09-30T13:23:46.000Z
[POI DEBUG] Registruji POI CPT,User,,,unknown,-1,2025-09-30T13:23:46.000Z
[POI DEBUG] Spouštím registraci poi post type,User,,,unknown,-1,2025-09-30T13:23:46.000Z
EVH: Plugin bootstrap start,User,,,unknown,-1,2025-09-30T13:23:46.000Z
[RV_Spot DEBUG] Registruji RV_Spot CPT,User,,,unknown,-1,2025-09-30T13:23:46.000Z
[Spot_Zone DEBUG] Registruji Spot_Zone taxonomii,User,,,unknown,-1,2025-09-30T13:23:46.000Z
[CPT DEBUG] Konstruktor CPT spuštěn,User,,,unknown,-1,2025-09-30T13:23:46.000Z
[Spot_Zone DEBUG] Spouštím registraci spot_zone taxonomie,User,,,unknown,-1,2025-09-30T13:23:46.000Z
[Spot_Zone DEBUG] Registruji Spot_Zone taxonomii,User,,,unknown,-1,2025-09-30T13:23:46.000Z
[POI DEBUG] Registruji POI CPT,User,,,unknown,-1,2025-09-30T13:23:46.000Z
[CPT DEBUG] Registruji charging_location post type,User,,,unknown,-1,2025-09-30T13:23:46.000Z
[POI DEBUG] poi post type zaregistrován,User,,,unknown,-1,2025-09-30T13:23:46.000Z
[CPT DEBUG] Konstruktor CPT spuštěn,User,,,unknown,-1,2025-09-30T13:23:45.000Z
[RV_Spot DEBUG] rv_spot post type zaregistrován,User,,,unknown,-1,2025-09-30T13:23:45.000Z
[CPT DEBUG] charging_location post type zaregistrován,User,,,unknown,-1,2025-09-30T13:23:45.000Z
[POI DEBUG] poi post type zaregistrován,User,,,unknown,-1,2025-09-30T13:23:45.000Z
EVH: Composer autoloader loaded,User,,,unknown,-1,2025-09-30T13:23:45.000Z
[Spot_Zone DEBUG] Registruji Spot_Zone taxonomii,User,,,unknown,-1,2025-09-30T13:23:45.000Z
[POI DEBUG] Registruji POI CPT,User,,,unknown,-1,2025-09-30T13:23:44.000Z
[Spot_Zone DEBUG] Registruji Spot_Zone taxonomii,User,,,unknown,-1,2025-09-30T13:23:44.000Z
EVH: Plugin bootstrap start,User,,,unknown,-1,2025-09-30T13:23:44.000Z
[CPT DEBUG] Konstruktor CPT spuštěn,User,,,unknown,-1,2025-09-30T13:23:44.000Z
EVH: Composer autoloader loaded,User,,,unknown,-1,2025-09-30T13:23:44.000Z
[RV_Spot DEBUG] Registruji RV_Spot CPT,User,,,unknown,-1,2025-09-30T13:23:44.000Z
PHP Warning:  Constant WP_DEBUG_LOG already defined in /srv/htdocs/wp-config.php on line 85,Warning,,,/srv/htdocs/wp-config.php,85,2025-09-30T13:23:41.000Z
PHP Warning:  Constant WP_DEBUG_DISPLAY already defined in /srv/htdocs/wp-config.php on line 86,Warning,,,/srv/htdocs/wp-config.php,86,2025-09-30T13:23:41.000Z
PHP Warning:  Constant WP_DEBUG_LOG already defined in /srv/htdocs/wp-config.php on line 85,Warning,,,/srv/htdocs/wp-config.php,85,2025-09-30T13:23:15.000Z
PHP Warning:  Constant WP_DEBUG_DISPLAY already defined in /srv/htdocs/wp-config.php on line 86,Warning,,,/srv/htdocs/wp-config.php,86,2025-09-30T13:23:15.000Z
[CPT DEBUG] charging_location post type zaregistrován,User,,,unknown,-1,2025-09-30T13:23:15.000Z
[Spot_Zone DEBUG] Spouštím registraci spot_zone taxonomie,User,,,unknown,-1,2025-09-30T13:23:15.000Z
[CHARGING DEBUG] Charging_Location_Form init,User,,,unknown,-1,2025-09-30T13:23:15.000Z
[CPT DEBUG] Registruji charging_location post type,User,,,unknown,-1,2025-09-30T13:23:15.000Z
[RV_Spot DEBUG] Spouštím registraci rv_spot post type,User,,,unknown,-1,2025-09-30T13:23:15.000Z
